,companyAlias,employee,numVotes,stillExists,lastParticipationDate,vote.mean,vote.mode,vote.min,vote.max,diffDaysVote.min,diffDaysVote.max,diffDaysVote.median,likes.mean,likes.min,likes.max,dislikes.mean,dislikes.min,dislikes.max,carac.mean,carac.min,carac.max,diffDaysComment.min,diffDaysComment.max,diffDaysComment.median,commentId.count
1274,567011c035dce00003a07fa4,81,141,1,2016-11-22 01:00:00,2.7092198581560285,3,1,4,0,227,88.0,6.818181818181818,0.0,17.0,0.18181818181818182,0.0,1.0,211.72727272727272,7.0,643.0,56.0,219.0,138.0,11.0
1275,567011c035dce00003a07fa4,83,8,1,2016-06-09 02:00:00,3.5,4,2,4,0,129,111.0,3.3333333333333335,0.0,9.0,0.3333333333333333,0.0,1.0,14.0,7.0,26.0,89.0,127.0,100.0,3.0
1276,567011c035dce00003a07fa4,84,1,1,2016-04-08 11:41:20,3.0,3,3,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,1.0
1277,567011c035dce00003a07fa4,87,1,1,2016-10-17 02:00:00,3.0,3,3,3,0,0,0.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
1278,567011c035dce00003a07fa4,88,11,1,2016-09-28 18:31:24,2.090909090909091,1,1,4,0,239,161.0,5.8,0.0,21.0,0.3,0.0,3.0,104.0,29.0,221.0,0.0,239.0,135.5,10.0
1279,567011c035dce00003a07fa4,89,4,1,2016-11-21 01:00:00,3.5,3,3,4,0,48,44.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
1281,567011c035dce00003a07fa4,91,95,1,2016-11-14 01:00:00,2.8842105263157896,3,1,4,0,236,79.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
1282,567011c035dce00003a07fa4,93,2,1,2016-09-14 02:00:00,3.0,2,2,4,0,9,4.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
1283,567011c035dce00003a07fa4,94,5,1,2016-08-18 02:00:00,2.6,3,1,3,0,139,86.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
1284,567011c035dce00003a07fa4,96,17,1,2016-11-07 01:00:00,3.0,3,2,4,0,221,107.0,1.8,0.0,5.0,0.0,0.0,0.0,48.3,32.0,96.0,67.0,221.0,137.5,10.0
1285,567011c035dce00003a07fa4,101,125,1,2016-11-21 18:24:28,3.576,4,1,4,0,294,122.0,5.571428571428571,0.0,15.0,0.5428571428571428,0.0,7.0,150.31428571428572,36.0,674.0,0.0,292.0,181.0,35.0
1287,567011c035dce00003a07fa4,103,6,1,2016-11-09 10:31:36,3.5,4,1,4,0,161,63.5,1.75,1.0,3.0,0.75,0.0,2.0,59.0,19.0,102.0,0.0,160.0,3.0,4.0
1288,567011c035dce00003a07fa4,104,57,1,2016-11-18 01:00:00,2.5964912280701755,3,1,4,0,291,156.0,6.285714285714286,2.0,13.0,1.2857142857142858,0.0,3.0,108.0,46.0,269.0,44.0,289.0,149.0,7.0
1290,567011c035dce00003a07fa4,107,11,1,2016-07-29 14:14:49,2.727272727272727,3,2,3,0,161,143.0,4.25,0.0,7.0,0.25,0.0,1.0,122.25,79.0,174.0,0.0,144.0,89.0,4.0
1291,567011c035dce00003a07fa4,108,8,1,2016-10-11 02:00:00,3.0,3,2,4,0,253,137.5,6.0,1.0,12.0,0.3333333333333333,0.0,1.0,53.666666666666664,39.0,69.0,210.0,252.0,250.0,3.0
1292,567011c035dce00003a07fa4,109,157,1,2016-11-23 01:00:00,2.286624203821656,2,1,4,0,278,112.0,6.571428571428571,0.0,19.0,0.8095238095238095,0.0,5.0,223.76190476190476,19.0,485.0,14.0,274.0,127.0,21.0
1293,567011c035dce00003a07fa4,110,27,1,2016-10-04 14:48:47,1.8888888888888888,2,1,4,0,246,67.0,6.714285714285714,2.0,11.0,1.3571428571428572,0.0,4.0,150.35714285714286,45.0,282.0,13.0,211.0,61.5,14.0
1295,567011c035dce00003a07fa4,112,20,1,2016-08-27 02:00:00,2.7,3,1,4,0,208,133.5,3.0,3.0,3.0,0.0,0.0,0.0,93.0,93.0,93.0,114.0,114.0,114.0,1.0
1296,567011c035dce00003a07fa4,113,22,1,2016-11-22 01:00:00,2.4545454545454546,2,2,3,0,288,19.5,4.5,2.0,8.0,2.75,1.0,5.0,26.0,14.0,42.0,0.0,41.0,16.5,4.0
1298,567011c035dce00003a07fa4,116,18,1,2016-06-05 02:00:00,3.1666666666666665,3,2,4,0,124,75.5,2.0,2.0,2.0,0.0,0.0,0.0,78.0,78.0,78.0,81.0,81.0,81.0,1.0
1299,567011c035dce00003a07fa4,117,56,1,2016-11-23 01:00:00,2.232142857142857,2,1,4,0,228,111.5,1.1666666666666667,0.0,3.0,0.3333333333333333,0.0,2.0,58.166666666666664,18.0,129.0,34.0,209.0,143.0,6.0
1300,567011c035dce00003a07fa4,118,55,1,2016-11-19 01:00:00,2.6363636363636362,3,2,4,0,290,232.0,7.0,7.0,7.0,0.0,0.0,0.0,61.0,61.0,61.0,210.0,281.0,281.0,1.0
1305,567011c035dce00003a07fa4,126,2,1,2016-09-20 02:00:00,3.0,3,3,3,0,15,7.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
1306,567011c035dce00003a07fa4,127,25,1,2016-06-30 02:00:00,2.56,3,1,4,0,143,101.0,2.5,0.0,5.0,0.25,0.0,1.0,53.5,15.0,116.0,122.0,141.0,135.5,4.0
1307,567011c035dce00003a07fa4,128,12,1,2016-06-07 12:05:22,2.3333333333333335,3,1,4,0,127,102.5,3.4444444444444446,1.0,12.0,0.3333333333333333,0.0,2.0,45.0,8.0,102.0,34.0,126.0,101.0,9.0
1308,567011c035dce00003a07fa4,129,5,1,2016-04-04 02:00:00,2.8,3,2,3,0,62,21.0,2.5,2.0,3.0,0.0,0.0,0.0,75.0,53.0,97.0,20.0,61.0,40.5,2.0
1309,567011c035dce00003a07fa4,130,169,1,2016-11-22 01:00:00,2.1775147928994083,3,1,4,0,295,119.0,6.318840579710145,0.0,19.0,1.0579710144927537,0.0,7.0,104.71014492753623,5.0,739.0,10.0,293.0,101.0,59.0
1310,567011c035dce00003a07fa4,131,12,1,2016-07-23 02:00:00,2.6666666666666665,3,1,4,0,173,150.5,1.0,1.0,1.0,0.0,0.0,0.0,65.0,65.0,65.0,109.0,109.0,109.0,1.0
1311,567011c035dce00003a07fa4,132,69,1,2016-11-23 01:00:00,3.5942028985507246,4,2,4,0,289,70.0,1.4285714285714286,0.0,3.0,0.8571428571428571,0.0,4.0,57.0,0.0,104.0,45.0,228.0,111.0,7.0
1312,567011c035dce00003a07fa4,134,26,1,2016-09-21 02:00:00,2.923076923076923,3,2,3,0,226,101.5,4.6,0.0,11.0,0.4,0.0,2.0,45.8,27.0,67.0,14.0,182.0,104.0,5.0
1313,567011c035dce00003a07fa4,135,9,0,2016-04-21 02:00:00,2.888888888888889,3,1,4,0,79,16.0,1.0,1.0,1.0,0.0,0.0,0.0,37.0,37.0,37.0,15.0,15.0,15.0,1.0
1315,567011c035dce00003a07fa4,138,14,1,2016-11-22 01:00:00,2.4285714285714284,3,1,3,0,295,220.5,2.3636363636363638,0.0,8.0,0.36363636363636365,0.0,2.0,93.63636363636364,5.0,229.0,49.0,294.0,221.0,11.0
1316,567011c035dce00003a07fa4,140,5,1,2016-11-22 01:00:00,3.0,3,3,3,0,56,32.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
1318,567011c035dce00003a07fa4,142,4,1,2016-09-03 02:00:00,3.75,4,3,4,0,206,190.5,11.0,11.0,11.0,0.0,0.0,0.0,72.0,72.0,72.0,198.0,198.0,198.0,1.0
1319,567011c035dce00003a07fa4,143,96,1,2016-11-08 15:09:27,2.8541666666666665,3,1,4,0,221,118.5,1.0,0.0,2.0,0.0,0.0,0.0,26.0,17.0,35.0,103.0,208.0,155.5,2.0
1320,567011c035dce00003a07fa4,144,87,1,2016-11-22 21:05:08,2.1839080459770117,2,1,3,0,295,138.0,4.7368421052631575,0.0,10.0,1.0,0.0,4.0,19.236842105263158,8.0,73.0,0.0,294.0,96.5,38.0
1324,567011c035dce00003a07fa4,149,35,1,2016-09-27 13:51:34,2.5714285714285716,3,1,4,0,231,110.0,3.6923076923076925,0.0,10.0,0.3076923076923077,0.0,2.0,99.6923076923077,39.0,236.0,0.0,231.0,108.0,26.0
1325,567011c035dce00003a07fa4,150,6,1,2016-11-18 01:00:00,2.8333333333333335,3,2,3,0,168,46.5,5.0,5.0,5.0,0.0,0.0,0.0,141.0,141.0,141.0,43.0,43.0,43.0,1.0
1326,567011c035dce00003a07fa4,151,3,1,2016-10-26 13:00:32,2.3333333333333335,1,1,4,0,229,21.0,5.0,3.0,8.0,1.0,0.0,3.0,62.0,11.0,115.0,0.0,229.0,21.0,3.0
1327,567011c035dce00003a07fa4,152,8,1,2016-11-15 11:47:07,3.0,3,1,4,0,249,65.0,3.3333333333333335,2.0,4.0,1.3333333333333333,0.0,3.0,126.66666666666667,57.0,181.0,0.0,40.0,22.0,3.0
1328,567011c035dce00003a07fa4,153,68,1,2016-10-28 10:19:17,1.5,1,1,3,0,161,78.5,5.170731707317073,0.0,19.0,0.6585365853658537,0.0,6.0,74.21951219512195,9.0,233.0,0.0,161.0,85.0,41.0
1329,567011c035dce00003a07fa4,155,57,1,2016-11-08 01:00:00,2.0,2,1,3,0,220,126.0,4.0,0.0,10.0,0.375,0.0,2.0,136.75,39.0,512.0,4.0,179.0,142.0,8.0
1330,567011c035dce00003a07fa4,156,8,1,2016-07-13 02:00:00,1.75,2,1,2,0,103,61.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
1331,567011c035dce00003a07fa4,157,2,0,2016-04-15 12:27:58,2.0,2,2,2,0,7,3.5,0.0,0.0,0.0,0.0,0.0,0.0,83.0,20.0,146.0,0.0,7.0,3.5,2.0
1332,567011c035dce00003a07fa4,158,19,1,2016-09-30 02:00:00,2.736842105263158,3,1,3,0,183,127.0,2.75,0.0,11.0,0.125,0.0,1.0,99.75,21.0,314.0,73.0,181.0,136.0,8.0
1333,567011c035dce00003a07fa4,159,122,1,2016-11-23 10:36:46,1.8114754098360655,2,1,4,0,236,126.0,5.571428571428571,3.0,11.0,0.0,0.0,0.0,94.28571428571429,17.0,156.0,27.0,209.0,182.0,7.0
1334,567011c035dce00003a07fa4,160,33,1,2016-11-23 01:00:00,2.9393939393939394,3,1,4,0,228,138.0,2.75,0.0,11.0,1.0,0.0,7.0,83.75,12.0,314.0,42.0,195.0,129.5,8.0
1335,567011c035dce00003a07fa4,163,76,1,2016-09-21 17:33:55,2.9342105263157894,3,1,4,0,163,92.5,2.9746835443037973,0.0,15.0,0.4050632911392405,0.0,4.0,78.67088607594937,11.0,306.0,0.0,161.0,91.0,59.0
1336,567011c035dce00003a07fa4,164,1,0,2016-05-02 02:00:00,4.0,4,4,4,0,0,0.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
1337,567011c035dce00003a07fa4,167,2,1,2016-10-04 14:05:53,2.0,1,1,3,0,1,0.5,5.0,5.0,5.0,0.0,0.0,0.0,69.0,69.0,69.0,0.0,0.0,0.0,1.0
1338,567011c035dce00003a07fa4,170,1,1,2016-06-09 08:36:31,3.0,3,3,3,0,0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,109.0,70.0,148.0,0.0,0.0,0.0,2.0
1339,567011c035dce00003a07fa4,171,21,1,2016-11-06 01:00:00,2.380952380952381,3,1,4,0,204,177.0,1.0,1.0,1.0,2.0,2.0,2.0,12.0,12.0,12.0,35.0,35.0,35.0,1.0
1340,567011c035dce00003a07fa4,172,15,1,2016-10-20 18:36:24,2.933333333333333,3,1,4,0,35,13.0,2.642857142857143,0.0,7.0,1.1428571428571428,0.0,5.0,50.714285714285715,4.0,206.0,0.0,33.0,11.0,14.0
1341,567011c035dce00003a07fa4,173,1,1,2016-04-15 13:56:56,1.0,1,1,2,0,0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,50.0,50.0,50.0,0.0,0.0,0.0,1.0
1342,567011c035dce00003a07fa4,174,1,1,2016-05-12 02:00:00,3.0,3,3,3,0,0,0.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
1343,567011c035dce00003a07fa4,177,4,1,2016-04-22 17:56:59,2.25,3,1,3,0,4,2.0,0.5,0.0,1.0,2.0,0.0,4.0,29.0,10.0,48.0,0.0,4.0,2.0,2.0
1344,567011c035dce00003a07fa4,178,9,1,2016-09-19 02:00:00,2.2222222222222223,3,1,3,0,157,138.0,1.0,1.0,1.0,0.0,0.0,0.0,20.5,20.0,21.0,144.0,152.0,148.0,2.0
1345,567011c035dce00003a07fa4,179,1,1,2016-04-18 02:00:00,3.0,3,3,3,0,0,0.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
1346,567011c035dce00003a07fa4,180,47,1,2016-11-23 01:00:00,2.4893617021276597,3,1,4,0,64,33.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
1347,567011c035dce00003a07fa4,183,1,1,2016-04-15 14:41:21,3.0,3,3,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,1.0
1348,567011c035dce00003a07fa4,184,6,1,2016-05-15 02:00:00,3.0,2,2,4,0,27,22.0,0.6,0.0,2.0,0.4,0.0,1.0,32.0,14.0,61.0,15.0,26.0,24.0,5.0
1349,567011c035dce00003a07fa4,187,7,1,2016-10-08 02:00:00,2.857142857142857,2,2,4,0,170,136.0,0.5,0.0,1.0,0.0,0.0,0.0,102.5,12.0,193.0,161.0,169.0,165.0,2.0
1350,567011c035dce00003a07fa4,188,8,1,2016-08-03 02:00:00,2.5,3,1,3,0,107,91.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
1351,567011c035dce00003a07fa4,189,30,1,2016-11-04 18:56:10,2.966666666666667,3,1,4,0,200,161.5,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,192.0,192.0,192.0,1.0
1352,567011c035dce00003a07fa4,191,3,1,2016-05-06 02:00:00,3.0,3,3,3,0,18,16.0,0.0,0.0,0.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,15.0,15.0,1.0
1353,567011c035dce00003a07fa4,192,1,1,2016-05-13 02:00:00,3.0,3,3,3,0,0,0.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
1354,567011c035dce00003a07fa4,193,1,1,2016-04-21 10:52:36,3.0,3,3,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,1.0
1355,567011c035dce00003a07fa4,197,1,1,2016-05-10 02:00:00,3.0,3,3,3,0,0,0.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
1356,567011c035dce00003a07fa4,199,4,1,2016-05-06 02:00:00,2.75,3,2,3,0,15,11.5,1.3333333333333333,0.0,3.0,0.0,0.0,0.0,26.666666666666668,9.0,39.0,8.0,14.0,13.0,3.0
1357,567011c035dce00003a07fa4,204,1,1,2016-05-10 02:00:00,3.0,3,3,3,0,0,0.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
1358,567011c035dce00003a07fa4,205,21,1,2016-08-09 09:27:49,2.0,2,2,2,0,92,63.0,5.0,0.0,12.0,0.8333333333333334,0.0,4.0,283.0,87.0,1080.0,62.0,88.0,70.5,6.0
1359,567011c035dce00003a07fa4,208,2,1,2016-05-12 13:23:17,3.0,3,3,3,0,3,1.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0
1360,567011c035dce00003a07fa4,209,19,1,2016-11-03 01:00:00,2.526315789473684,3,1,4,0,184,121.0,2.25,0.0,7.0,0.125,0.0,1.0,180.25,31.0,385.0,119.0,184.0,175.0,8.0
1361,567011c035dce00003a07fa4,210,77,1,2016-11-09 18:43:00,1.3116883116883118,1,1,3,0,183,91.0,7.036585365853658,0.0,27.0,0.9878048780487805,0.0,7.0,106.70731707317073,1.0,360.0,0.0,183.0,92.5,59.0
1362,567011c035dce00003a07fa4,211,62,1,2016-11-22 01:00:00,2.7580645161290325,3,1,4,0,209,125.5,2.4285714285714284,0.0,6.0,0.0,0.0,0.0,158.0,66.0,337.0,61.0,201.0,164.0,7.0
1363,567011c035dce00003a07fa4,212,64,1,2016-11-18 01:00:00,3.0625,3,1,4,0,199,141.5,4.714285714285714,0.0,19.0,0.2619047619047619,0.0,2.0,71.88095238095238,2.0,540.0,27.0,198.0,136.5,42.0
1364,567011c035dce00003a07fa4,213,81,1,2016-11-23 10:36:46,2.8395061728395063,3,1,4,0,205,71.0,4.75,0.0,15.0,0.34375,0.0,4.0,104.625,13.0,433.0,0.0,204.0,86.5,32.0
1365,567011c035dce00003a07fa4,214,1,1,2016-05-09 16:53:29,4.0,4,4,4,0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,39.0,39.0,39.0,0.0,0.0,0.0,1.0
1366,567011c035dce00003a07fa4,215,17,1,2016-08-30 08:57:20,3.3529411764705883,3,3,4,0,95,81.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,87.0,87.0,87.0,1.0
1367,567011c035dce00003a07fa4,216,43,1,2016-11-14 01:00:00,2.697674418604651,3,1,3,0,167,100.0,1.6666666666666667,1.0,3.0,0.6666666666666666,0.0,2.0,17.333333333333332,5.0,31.0,17.0,167.0,34.0,3.0
1368,567011c035dce00003a07fa4,217,3,1,2016-10-07 02:00:00,3.3333333333333335,3,3,4,0,133,101.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,76.0,132.0,132.0,132.0,1.0
1369,567011c035dce00003a07fa4,218,7,1,2016-11-02 01:00:00,2.857142857142857,2,2,4,0,158,127.0,0.2,0.0,1.0,0.2,0.0,1.0,74.8,29.0,128.0,120.0,158.0,155.0,5.0
1370,567011c035dce00003a07fa4,219,5,1,2016-09-01 02:00:00,3.0,3,2,4,0,97,76.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
1371,567011c035dce00003a07fa4,220,8,1,2016-09-08 18:30:57,3.125,3,2,4,0,101,91.5,1.4,1.0,3.0,0.0,0.0,0.0,89.8,15.0,130.0,0.0,101.0,97.0,5.0
1372,567011c035dce00003a07fa4,221,21,1,2016-09-12 18:34:00,3.0952380952380953,3,2,4,0,105,84.0,1.0,0.0,4.0,0.0625,0.0,1.0,44.5625,9.0,94.0,0.0,103.0,87.0,16.0
1373,567011c035dce00003a07fa4,222,2,1,2016-11-21 01:00:00,3.0,3,3,3,0,177,88.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
1374,567011c035dce00003a07fa4,223,3,1,2016-06-06 18:57:16,3.0,3,3,3,0,7,6.0,0.5,0.0,1.0,0.5,0.0,1.0,8.0,5.0,11.0,0.0,7.0,3.5,2.0
1375,567011c035dce00003a07fa4,224,39,0,2016-10-09 11:13:41,3.5384615384615383,4,3,4,0,129,79.0,1.25,0.0,3.0,0.0,0.0,0.0,41.75,10.0,67.0,0.0,128.0,80.5,4.0
1376,567011c035dce00003a07fa4,225,1,1,2016-06-03 02:00:00,4.0,4,4,4,0,0,0.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
1377,567011c035dce00003a07fa4,227,7,1,2016-11-11 18:30:31,2.4285714285714284,2,2,3,0,129,35.0,2.25,0.0,5.0,0.5,0.0,2.0,92.75,65.0,128.0,0.0,128.0,54.5,4.0
1378,567011c035dce00003a07fa4,228,25,1,2016-11-22 01:00:00,2.84,3,2,3,0,133,77.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,82.0,82.0,82.0,1.0
1379,567011c035dce00003a07fa4,229,13,1,2016-11-07 01:00:00,2.6923076923076925,3,1,4,0,130,68.0,1.1428571428571428,0.0,4.0,0.2857142857142857,0.0,2.0,124.0,36.0,239.0,61.0,129.0,93.0,7.0
1380,567011c035dce00003a07fa4,230,19,1,2016-11-21 12:13:21,3.0,3,2,4,0,109,54.0,2.6666666666666665,0.0,8.0,0.0,0.0,0.0,40.0,6.0,79.0,10.0,108.0,102.0,3.0
1381,567011c035dce00003a07fa4,231,13,0,2016-10-07 02:00:00,3.3846153846153846,3,2,4,0,18,9.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
1382,567011c035dce00003a07fa4,232,10,1,2016-11-22 01:00:00,3.4,3,3,4,0,48,30.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
1383,567011c035dce00003a07fa4,233,9,1,2016-11-17 01:00:00,1.8888888888888888,2,1,2,0,42,33.0,9.0,9.0,9.0,4.0,3.0,4.0,283.0,146.0,457.0,42.0,42.0,42.0,1.0
1384,567011c035dce00003a07fa4,234,8,1,2016-11-23 01:00:00,3.125,3,2,4,0,47,32.0,1.6666666666666667,1.0,3.0,1.0,0.0,2.0,41.333333333333336,14.0,96.0,21.0,41.0,22.0,3.0
1385,567011c035dce00003a07fa4,235,10,1,2016-11-23 08:52:06,3.3,4,2,4,0,47,24.0,2.0,0.0,8.0,0.8571428571428571,0.0,3.0,71.57142857142857,8.0,209.0,0.0,39.0,26.0,7.0
1386,567011c035dce00003a07fa4,236,17,1,2016-11-22 01:00:00,3.0588235294117645,3,1,4,0,41,20.0,8.0,8.0,8.0,0.0,0.0,0.0,93.0,93.0,93.0,17.0,17.0,17.0,1.0
1387,567011c035dce00003a07fa4,237,8,1,2016-11-17 12:50:17,2.75,3,2,3,0,14,4.5,8.0,7.0,9.0,1.5,0.0,3.0,283.0,68.0,685.0,0.0,5.0,2.5,2.0
1388,56ab28dc1f385d0003454757,39,10,1,2016-06-09 02:00:00,3.3,4,1,4,0,132,116.5,0.4,0.0,2.0,0.0,0.0,0.0,16.6,8.0,25.0,13.0,131.0,105.0,5.0
1389,56ab28dc1f385d0003454757,40,8,1,2016-06-09 09:25:12,2.25,1,1,4,0,132,127.5,0.0,0.0,0.0,0.0,0.0,0.0,27.25,8.0,45.0,0.0,78.0,14.0,4.0
1390,56ab28dc1f385d0003454757,41,6,1,2016-05-24 20:03:01,2.6666666666666665,3,1,4,0,116,113.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,1.0,11.333333333333334,3.0,22.0,0.0,113.0,0.0,3.0
1391,56ab28dc1f385d0003454757,42,9,1,2016-05-27 02:00:00,3.2222222222222223,3,3,4,0,119,114.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,14.0,25.0,2.0,69.0,35.5,2.0
1392,56ab28dc1f385d0003454757,43,5,1,2016-05-24 02:00:00,2.8,3,1,4,0,116,114.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,114.0,114.0,114.0,1.0
1393,56ab28dc1f385d0003454757,44,5,1,2016-05-25 02:00:00,3.0,3,1,4,0,117,115.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,116.0,116.0,116.0,1.0
1396,56ab28dc1f385d0003454757,47,4,1,2016-05-25 02:00:00,1.5,1,1,3,0,117,115.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,116.0,116.0,116.0,1.0
1397,56ab28dc1f385d0003454757,48,4,1,2016-06-09 02:00:00,2.5,3,1,3,0,132,130.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
1404,56ab28dc1f385d0003454757,55,4,1,2016-09-14 02:00:00,3.75,4,3,4,0,229,114.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
1405,56ab28dc1f385d0003454757,56,3,1,2016-06-09 02:00:00,4.0,4,4,4,0,132,131.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
1407,56ab28dc1f385d0003454757,58,3,1,2016-05-27 02:00:00,2.6666666666666665,1,1,4,0,119,118.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
1413,56ab28dc1f385d0003454757,64,21,0,2016-09-21 02:00:00,3.4285714285714284,4,1,4,0,198,140.0,0.0,0.0,0.0,0.0,0.0,0.0,17.714285714285715,7.0,37.0,118.0,146.0,137.0,7.0
1416,56ab28dc1f385d0003454757,68,2,1,2016-04-08 02:00:00,4.0,4,4,4,0,30,15.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
1420,56ab28dc1f385d0003454757,72,19,0,2016-09-27 02:00:00,3.8947368421052633,4,3,4,0,126,39.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
